CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	ZERO	ONE	TWO	THREE	FOUR	FIVE	FZ	FACE
2.43E-01	9.46E-03	2.67E-03	7.68E-05	-7.03E-06	6.11E-06	1.80E-06	16.27540243	0	0	0	0	1	0	0	0
2.70E-01	1.23E-02	3.81E-03	3.12E-05	-6.48E-06	6.02E-07	4.57E-06	13.08201018	0	0	0	0	1	0	0	0
2.70E-01	1.23E-02	3.81E-03	3.12E-05	-6.48E-06	6.02E-07	4.57E-06	13.08201018	0	0	0	0	1	0	0	0
2.97E-01	2.08E-02	5.20E-03	2.10E-06	1.02E-06	-7.57E-08	-1.31E-06	12.68521067	0	0	0	0	1	0	0	0
2.95E-01	2.16E-02	4.60E-03	6.68E-06	-3.93E-06	5.92E-07	5.48E-06	12.73541925	0	0	0	0	1	0	0	0
2.68E-01	2.25E-02	1.23E-03	5.39E-04	-1.05E-05	7.67E-05	1.37E-05	15.80321507	0	0	0	0	1	0	0	0
2.68E-01	2.37E-02	9.24E-04	6.09E-04	-1.01E-05	9.33E-05	6.64E-06	16.08142567	0	0	0	0	1	0	0	0
2.64E-01	2.23E-02	1.16E-03	4.84E-04	-1.07E-05	7.22E-05	5.58E-06	16.16494476	0	0	0	0	1	0	0	0
2.70E-01	2.29E-02	1.32E-03	6.11E-04	-9.70E-06	9.17E-05	1.02E-06	16.58220745	0	0	0	0	1	0	0	0
2.76E-01	2.39E-02	1.58E-03	6.38E-04	-1.08E-05	9.63E-05	4.58E-08	16.87924609	0	0	0	0	1	0	0	0
2.72E-01	2.44E-02	9.69E-04	6.39E-04	-1.33E-06	9.84E-05	-3.54E-07	16.82402195	0	0	0	0	1	0	0	0
2.51E-01	1.78E-02	1.35E-03	3.23E-04	2.36E-06	3.46E-05	1.25E-06	17.97066445	0	0	0	0	1	0	0	0
2.62E-01	2.04E-02	1.24E-03	4.69E-04	5.94E-06	5.69E-05	6.06E-06	17.98430259	0	0	0	0	1	0	0	0
2.71E-01	2.28E-02	1.30E-03	3.84E-04	8.54E-06	5.22E-05	8.32E-06	18.55642926	0	0	0	0	1	0	0	0
2.73E-01	2.42E-02	1.49E-03	2.09E-04	9.07E-06	3.12E-05	7.81E-06	19.49977748	0	0	0	0	1	0	0	0
2.67E-01	2.19E-02	1.71E-03	1.54E-04	8.72E-06	2.19E-05	6.32E-06	19.5353871	0	0	0	0	1	0	0	0
2.53E-01	1.70E-02	1.97E-03	9.76E-05	7.11E-06	1.22E-05	4.00E-06	19.00573796	0	0	0	0	1	0	0	0
2.51E-01	1.56E-02	1.85E-03	1.38E-04	7.28E-06	1.73E-05	2.28E-06	19.04435638	0	0	0	0	1	0	0	0
2.45E-01	1.22E-02	2.65E-03	1.26E-04	7.05E-06	1.29E-05	9.10E-07	19.40746314	0	0	0	0	1	0	0	0
2.48E-01	1.13E-02	3.04E-03	1.19E-04	8.82E-07	1.22E-05	-4.69E-08	17.75144395	0	0	0	0	1	0	0	0
2.48E-01	1.07E-02	3.04E-03	7.35E-05	-1.96E-06	7.50E-06	1.50E-07	16.92012493	0	0	0	0	1	0	0	0
2.51E-01	1.31E-02	2.12E-03	2.51E-04	-1.31E-05	2.82E-05	4.70E-06	17.01991546	0	0	0	0	1	0	0	0
2.58E-01	1.50E-02	2.36E-03	2.35E-04	-1.42E-05	2.83E-05	5.53E-06	16.82829332	0	0	0	0	1	0	0	0
2.66E-01	1.69E-02	2.68E-03	2.92E-04	-2.15E-05	3.79E-05	1.63E-05	16.61012573	0	0	0	0	1	0	0	0
2.68E-01	1.78E-02	2.31E-03	3.66E-04	-2.01E-05	4.84E-05	1.78E-05	16.85844549	0	0	0	0	1	0	0	0
2.75E-01	2.08E-02	2.27E-03	4.80E-04	-2.41E-05	6.91E-05	1.96E-05	16.5844241	0	0	0	0	1	0	0	0
2.74E-01	2.30E-02	1.52E-03	5.43E-04	-1.89E-05	8.20E-05	8.89E-06	16.47682541	0	0	0	0	1	0	0	0
2.71E-01	2.08E-02	1.77E-03	6.41E-04	-1.98E-05	8.95E-05	3.00E-06	16.74047879	0	0	0	0	1	0	0	0
2.69E-01	2.09E-02	1.41E-03	6.55E-04	-1.12E-05	9.19E-05	5.09E-08	17.14221866	0	0	0	0	1	0	0	0
2.64E-01	2.13E-02	1.17E-03	5.14E-04	-6.09E-06	7.03E-05	-1.22E-06	17.48047166	0	0	0	0	1	0	0	0
2.59E-01	1.82E-02	1.56E-03	4.90E-04	-3.30E-06	5.45E-05	-1.81E-06	18.08630947	0	0	0	0	1	0	0	0
2.66E-01	2.05E-02	1.30E-03	5.52E-04	-6.66E-08	7.14E-05	-4.19E-07	18.16925391	0	0	0	0	1	0	0	0
2.70E-01	2.18E-02	1.49E-03	3.06E-04	5.79E-06	4.38E-05	2.06E-06	19.23716011	0	0	0	0	1	0	0	0
2.67E-01	2.15E-02	1.57E-03	1.77E-04	5.23E-06	2.48E-05	2.14E-06	19.62127135	0	0	0	0	1	0	0	0
2.65E-01	2.10E-02	1.61E-03	1.63E-04	5.65E-06	2.33E-05	1.98E-06	19.47690272	0	0	0	0	1	0	0	0
2.46E-01	1.33E-02	2.38E-03	8.75E-05	3.06E-06	9.75E-06	1.78E-07	19.8386068	0	0	0	0	1	0	0	0
2.44E-01	1.14E-02	3.25E-03	5.80E-05	1.02E-06	5.82E-06	-3.44E-08	20.14843951	0	0	0	0	1	0	0	0
2.73E-01	2.12E-02	2.29E-03	2.75E-04	-1.80E-05	4.01E-05	2.24E-05	17.08162323	0	0	0	0	1	0	0	0
2.80E-01	2.39E-02	2.24E-03	3.36E-04	-1.85E-05	5.14E-05	2.42E-05	16.5221415	0	0	0	0	1	0	0	0
2.80E-01	2.37E-02	2.21E-03	3.99E-04	-2.23E-05	6.13E-05	2.45E-05	16.50534349	0	0	0	0	1	0	0	0
2.73E-01	2.33E-02	1.42E-03	5.65E-04	-2.03E-05	8.60E-05	1.31E-05	16.05577097	0	0	0	0	1	0	0	0
2.67E-01	2.14E-02	1.58E-03	5.01E-04	-1.86E-05	7.23E-05	8.47E-06	16.34723826	0	0	0	0	1	0	0	0
2.43E-01	1.54E-02	2.30E-03	1.81E-04	-8.44E-06	1.49E-05	-2.00E-07	17.95770696	0	0	0	0	1	0	0	0
2.60E-01	1.92E-02	1.54E-03	4.45E-04	-7.81E-07	4.76E-05	-8.55E-07	17.48955048	0	0	0	0	1	0	0	0
2.69E-01	2.19E-02	1.37E-03	3.39E-04	4.18E-06	4.72E-05	1.56E-06	18.30314708	0	0	0	0	1	0	0	0
2.68E-01	2.15E-02	1.50E-03	2.76E-04	5.10E-06	3.78E-05	2.15E-06	18.61461386	0	0	0	0	1	0	0	0
2.64E-01	2.01E-02	1.78E-03	1.38E-04	5.61E-06	1.93E-05	1.89E-06	19.0355714	0	0	0	0	1	0	0	0
2.61E-01	1.91E-02	1.73E-03	1.32E-04	5.49E-06	1.82E-05	1.54E-06	19.21910675	0	0	0	0	1	0	0	0
2.51E-01	1.38E-02	2.33E-03	8.84E-05	3.71E-06	1.02E-05	3.93E-07	19.10704741	0	0	0	0	1	0	0	0
2.44E-01	1.09E-02	3.09E-03	6.41E-05	2.00E-06	6.21E-06	-1.96E-08	19.55429549	0	0	0	0	1	0	0	0
2.43E-01	8.72E-03	3.33E-03	5.01E-05	-3.33E-06	4.66E-06	7.56E-07	17.88869673	0	0	0	0	1	0	0	0
2.44E-01	9.10E-03	3.25E-03	6.58E-05	-5.39E-06	6.16E-06	1.29E-06	17.13018268	0	0	0	0	1	0	0	0
2.51E-01	1.35E-02	2.26E-03	1.69E-04	-1.31E-05	1.87E-05	6.25E-06	17.34426142	0	0	0	0	1	0	0	0
2.58E-01	1.48E-02	2.28E-03	2.52E-04	-1.75E-05	3.06E-05	1.17E-05	16.76708676	0	0	0	0	1	0	0	0
2.78E-01	1.53E-02	3.67E-03	2.57E-05	-7.43E-06	3.14E-06	6.53E-06	13.9000737	0	0	0	0	1	0	0	0
2.89E-01	2.22E-02	3.21E-03	1.09E-04	-1.20E-05	1.45E-05	1.38E-05	13.85379385	0	0	0	0	1	0	0	0
2.76E-01	2.18E-02	2.32E-03	3.90E-04	-2.15E-05	5.71E-05	2.03E-05	16.60447529	0	0	0	0	1	0	0	0
2.75E-01	2.33E-02	1.93E-03	4.71E-04	-1.96E-05	7.18E-05	1.37E-05	16.57569234	0	0	0	0	1	0	0	0
2.70E-01	2.24E-02	1.46E-03	5.47E-04	-1.68E-05	8.17E-05	8.05E-06	16.82455843	0	0	0	0	1	0	0	0
2.78E-01	2.40E-02	1.34E-03	8.51E-04	-1.32E-05	1.29E-04	1.57E-07	17.14290966	0	0	0	0	1	0	0	0
2.65E-01	2.18E-02	1.24E-03	6.22E-04	-5.01E-06	8.09E-05	-2.66E-06	17.41789862	0	0	0	0	1	0	0	0
2.55E-01	1.87E-02	1.41E-03	4.18E-04	-2.53E-08	4.07E-05	-4.05E-07	18.09335225	0	0	0	0	1	0	0	0
2.70E-01	2.18E-02	1.51E-03	4.19E-04	6.79E-06	5.71E-05	3.75E-06	18.37145788	0	0	0	0	1	0	0	0
2.70E-01	2.25E-02	1.40E-03	3.44E-04	7.15E-06	4.80E-05	4.38E-06	18.73740699	0	0	0	0	1	0	0	0
2.66E-01	2.15E-02	1.57E-03	1.50E-04	7.06E-06	2.14E-05	4.15E-06	19.60353303	0	0	0	0	1	0	0	0
2.62E-01	1.92E-02	1.88E-03	1.18E-04	7.51E-06	1.64E-05	3.12E-06	19.43696038	0	0	0	0	1	0	0	0
2.52E-01	1.55E-02	2.14E-03	8.35E-05	5.44E-06	9.93E-06	1.16E-06	19.93127633	0	0	0	0	1	0	0	0
2.45E-01	1.01E-02	3.26E-03	8.75E-05	2.58E-06	8.09E-06	-6.84E-08	19.17942415	0	0	0	0	1	0	0	0
2.45E-01	9.87E-03	3.20E-03	7.53E-05	-1.15E-06	7.43E-06	1.46E-07	18.6950712	0	0	0	0	1	0	0	0
2.48E-01	1.05E-02	3.10E-03	7.79E-05	-2.97E-06	7.96E-06	5.46E-07	17.56313529	0	0	0	0	1	0	0	0
2.51E-01	1.25E-02	2.44E-03	1.09E-04	-9.14E-06	1.12E-05	3.18E-06	16.06432399	0	0	0	0	1	0	0	0
2.53E-01	1.45E-02	2.23E-03	2.05E-04	-1.44E-05	2.37E-05	6.59E-06	17.00726865	0	0	0	0	1	0	0	0
2.61E-01	1.68E-02	2.33E-03	1.93E-04	-1.39E-05	2.48E-05	7.20E-06	16.87312595	0	0	0	0	1	0	0	0
2.58E-01	1.54E-02	2.52E-03	1.76E-04	-1.37E-05	2.17E-05	7.28E-06	15.33349794	0	0	0	0	1	0	0	0
2.73E-01	1.74E-02	3.06E-03	1.01E-04	-1.06E-05	1.33E-05	4.98E-06	13.16343684	0	0	0	0	1	0	0	0
2.63E-01	1.74E-02	2.64E-03	1.90E-04	-1.22E-05	2.50E-05	5.69E-06	15.18832292	0	0	0	0	1	0	0	0
2.63E-01	1.83E-02	2.44E-03	1.98E-04	-1.03E-05	2.67E-05	4.30E-06	15.1493494	0	0	0	0	1	0	0	0
2.65E-01	1.92E-02	2.50E-03	1.77E-04	-8.56E-06	2.45E-05	3.10E-06	14.58568628	0	0	0	0	1	0	0	0
2.64E-01	1.85E-02	2.59E-03	1.91E-04	-9.86E-06	2.59E-05	3.89E-06	14.57565405	0	0	0	0	1	0	0	0
2.49E-01	1.46E-02	2.14E-03	1.55E-04	-6.07E-06	1.83E-05	1.10E-06	14.92669552	0	0	0	0	1	0	0	0
2.51E-01	1.44E-02	2.33E-03	1.70E-04	-3.14E-06	2.03E-05	6.74E-07	14.78127342	0	0	0	0	1	0	0	0
2.48E-01	1.22E-02	3.02E-03	4.22E-05	2.59E-06	4.65E-06	3.24E-07	15.20730401	0	0	0	0	1	0	0	0
2.41E-01	1.17E-02	2.29E-03	2.71E-05	2.09E-06	2.93E-06	3.77E-07	16.6952005	0	0	0	0	1	0	0	0
2.43E-01	1.16E-02	2.36E-03	3.40E-05	3.36E-06	3.62E-06	8.82E-07	16.68061417	0	0	0	0	1	0	0	0
2.39E-01	1.20E-02	2.12E-03	8.57E-06	1.95E-06	8.73E-07	1.04E-06	18.15129729	0	0	0	0	1	0	0	0
2.44E-01	1.39E-02	2.22E-03	7.54E-06	2.00E-06	5.00E-07	1.55E-06	18.35923038	0	0	0	0	1	0	0	0
2.52E-01	1.54E-02	2.07E-03	4.29E-05	5.60E-06	5.31E-06	3.99E-06	17.91719583	0	0	0	0	1	0	0	0
2.57E-01	1.80E-02	1.76E-03	5.95E-05	5.74E-06	7.93E-06	4.40E-06	18.7824017	0	0	0	0	1	0	0	0
2.56E-01	1.80E-02	1.62E-03	7.93E-05	5.65E-06	9.68E-06	5.21E-06	18.79149526	0	0	0	0	1	0	0	0
2.63E-01	1.86E-02	2.01E-03	1.46E-04	3.46E-06	1.99E-05	5.18E-07	17.08538649	0	0	0	0	1	0	0	0
2.61E-01	1.82E-02	2.03E-03	1.33E-04	2.60E-06	1.77E-05	3.57E-07	17.21801515	0	0	0	0	1	0	0	0
2.38E-01	1.10E-02	3.08E-03	6.68E-05	1.22E-06	6.94E-06	8.12E-08	17.94129686	0	0	0	0	1	0	0	0
2.55E-01	1.45E-02	2.61E-03	2.08E-04	-7.14E-06	2.50E-05	1.61E-06	16.89739885	0	0	0	0	1	0	0	0
2.66E-01	1.85E-02	2.22E-03	2.34E-04	-1.14E-05	3.18E-05	4.70E-06	17.5325591	0	0	0	0	1	0	0	0
2.60E-01	1.66E-02	2.07E-03	2.20E-04	-1.13E-05	2.72E-05	3.25E-06	17.159998	0	0	0	0	1	0	0	0
2.49E-01	1.24E-02	2.69E-03	1.50E-04	-7.71E-06	1.65E-05	1.90E-06	17.61066193	0	0	0	0	1	0	0	0
2.28E-01	8.79E-03	3.12E-03	2.10E-05	1.41E-07	5.93E-07	-1.84E-08	21.14060157	0	0	0	0	1	0	0	0
2.30E-01	9.69E-03	2.61E-03	2.47E-07	1.52E-07	-1.77E-08	5.80E-08	19.66696476	0	0	0	0	1	0	0	0
2.27E-01	9.71E-03	2.62E-03	1.07E-05	-9.50E-07	-2.22E-07	-5.86E-07	20.98948934	0	0	0	0	1	0	0	0
2.44E-01	1.24E-02	2.70E-03	1.91E-05	3.87E-06	1.05E-06	3.45E-06	18.55730238	0	0	0	0	1	0	0	0
2.64E-01	2.03E-02	1.86E-03	7.18E-05	7.06E-06	1.02E-05	7.46E-06	18.40090959	0	0	0	0	1	0	0	0
2.65E-01	2.14E-02	1.35E-03	1.76E-04	6.64E-06	2.36E-05	1.09E-05	17.83820342	0	0	0	0	1	0	0	0
2.26E-01	1.22E-02	1.84E-03	4.67E-06	3.44E-07	-5.14E-07	4.00E-07	20.75779857	0	0	0	0	1	0	0	0
2.20E-01	1.12E-02	1.92E-03	3.50E-05	2.77E-07	-3.69E-06	2.81E-07	20.6272683	0	0	0	0	1	0	0	0
2.21E-01	1.17E-02	1.71E-03	4.28E-05	2.31E-07	-4.63E-06	2.10E-07	20.69880455	0	0	0	0	1	0	0	0
2.66E-01	2.07E-02	1.37E-03	4.97E-04	2.49E-06	7.09E-05	2.66E-07	17.48221066	0	0	0	0	1	0	0	0
2.68E-01	2.04E-02	1.63E-03	4.55E-04	8.92E-07	6.37E-05	4.09E-08	17.8359247	0	0	0	0	1	0	0	0
2.69E-01	2.08E-02	1.67E-03	3.28E-04	-7.53E-07	4.70E-05	-2.54E-08	18.31183216	0	0	0	0	1	0	0	0
2.68E-01	1.97E-02	1.72E-03	3.39E-04	-2.66E-07	4.75E-05	-1.61E-09	18.31433983	0	0	0	0	1	0	0	0
2.70E-01	2.06E-02	1.74E-03	3.24E-04	8.48E-07	4.64E-05	3.12E-08	18.21738005	0	0	0	0	1	0	0	0
2.63E-01	1.83E-02	1.81E-03	3.35E-04	-1.01E-06	4.44E-05	-1.10E-07	17.63701477	0	0	0	0	1	0	0	0
2.64E-01	1.90E-02	1.85E-03	3.43E-04	-7.81E-06	4.71E-05	1.67E-06	16.7325424	0	0	0	0	1	0	0	0
2.66E-01	1.99E-02	1.84E-03	3.41E-04	-8.88E-06	4.81E-05	2.28E-06	16.76456347	0	0	0	0	1	0	0	0
2.71E-01	2.06E-02	2.27E-03	3.21E-04	-1.36E-05	4.59E-05	6.81E-06	16.45764499	0	0	0	0	1	0	0	0
2.70E-01	2.02E-02	2.21E-03	2.97E-04	-1.36E-05	4.21E-05	7.28E-06	16.43953659	0	0	0	0	1	0	0	0
2.58E-01	1.33E-02	2.96E-03	7.53E-05	-6.28E-06	8.62E-06	1.88E-06	14.05796694	0	0	0	0	1	0	0	0
2.47E-01	1.19E-02	3.02E-03	8.43E-05	-5.25E-06	9.18E-06	1.44E-06	15.56502772	0	0	0	0	1	0	0	0
2.33E-01	9.09E-03	3.05E-03	2.76E-06	5.71E-08	-1.26E-07	-2.53E-09	19.44549056	0	0	0	0	1	0	0	0
2.38E-01	1.04E-02	2.77E-03	3.24E-06	6.91E-07	1.75E-07	1.26E-07	18.11489899	0	0	0	0	1	0	0	0
2.49E-01	1.52E-02	2.08E-03	2.96E-05	4.47E-06	3.58E-06	2.88E-06	18.20400484	0	0	0	0	1	0	0	0
2.54E-01	1.64E-02	2.42E-03	2.50E-05	4.90E-06	3.18E-06	4.15E-06	18.04180631	0	0	0	0	1	0	0	0
2.59E-01	1.86E-02	1.92E-03	7.10E-05	7.07E-06	9.63E-06	7.62E-06	18.2173013	0	0	0	0	1	0	0	0
2.63E-01	1.99E-02	1.94E-03	6.29E-05	6.50E-06	8.76E-06	7.79E-06	18.43017064	0	0	0	0	1	0	0	0
2.63E-01	2.07E-02	1.89E-03	6.00E-05	5.77E-06	8.10E-06	7.77E-06	18.63473287	0	0	0	0	1	0	0	0
2.63E-01	2.07E-02	1.63E-03	1.11E-04	7.51E-06	1.57E-05	9.68E-06	18.74127336	0	0	0	0	1	0	0	0
2.54E-01	1.83E-02	1.59E-03	1.23E-04	6.43E-06	1.43E-05	9.38E-06	18.63040821	0	0	0	0	1	0	0	0
2.68E-01	2.23E-02	1.43E-03	3.07E-04	1.19E-05	4.46E-05	1.14E-05	18.35140495	0	0	0	0	1	0	0	0
2.70E-01	2.28E-02	1.26E-03	3.92E-04	1.09E-05	5.65E-05	1.01E-05	18.36034658	0	0	0	0	1	0	0	0
2.72E-01	2.31E-02	1.29E-03	4.43E-04	1.33E-05	6.65E-05	9.25E-06	18.36307421	0	0	0	0	1	0	0	0
2.67E-01	2.08E-02	1.53E-03	4.50E-04	9.82E-06	6.33E-05	4.02E-06	17.86553781	0	0	0	0	1	0	0	0
2.68E-01	2.16E-02	1.56E-03	4.14E-04	9.18E-06	6.04E-05	2.76E-06	17.96338539	0	0	0	0	1	0	0	0
2.62E-01	1.86E-02	1.98E-03	3.68E-04	5.01E-06	4.98E-05	6.53E-07	17.57558575	0	0	0	0	1	0	0	0
2.65E-01	1.94E-02	1.80E-03	3.09E-04	-6.35E-07	4.31E-05	8.19E-08	17.67989429	0	0	0	0	1	0	0	0
2.65E-01	1.48E-02	2.92E-03	9.02E-05	-4.88E-06	1.08E-05	1.42E-06	15.27717975	0	0	0	0	1	0	0	0
2.38E-01	6.40E-03	3.26E-03	6.62E-05	-1.16E-06	5.28E-06	1.30E-07	17.03997996	0	0	0	0	1	0	0	0
2.32E-01	7.81E-03	2.64E-03	1.99E-05	1.24E-06	8.04E-07	1.92E-08	20.60692655	0	0	0	0	1	0	0	0
2.38E-01	8.87E-03	2.81E-03	1.09E-05	2.02E-06	7.21E-07	5.47E-07	19.90040392	0	0	0	0	1	0	0	0
2.48E-01	1.42E-02	2.11E-03	3.50E-05	5.16E-06	3.72E-06	3.97E-06	19.63067632	0	0	0	0	1	0	0	0
2.56E-01	1.67E-02	2.15E-03	5.78E-05	7.18E-06	7.45E-06	7.15E-06	19.2927692	0	0	0	0	1	0	0	0
2.58E-01	1.81E-02	1.92E-03	7.58E-05	7.54E-06	1.02E-05	8.29E-06	19.62117143	0	0	0	0	1	0	0	0
2.54E-01	1.86E-02	1.44E-03	9.46E-05	4.34E-06	9.95E-06	7.89E-06	19.04675671	0	0	0	0	1	0	0	0
2.54E-01	1.83E-02	1.48E-03	1.48E-04	6.27E-06	1.71E-05	1.01E-05	18.71075062	0	0	0	0	1	0	0	0
2.49E-01	1.73E-02	1.49E-03	2.07E-04	5.58E-06	1.85E-05	7.51E-06	18.09443739	0	0	0	0	1	0	0	0
2.59E-01	2.04E-02	9.88E-04	4.16E-04	6.92E-06	5.38E-05	7.49E-06	17.56035481	0	0	0	0	1	0	0	0
2.55E-01	1.88E-02	1.31E-03	3.82E-04	5.06E-06	4.92E-05	2.22E-06	17.34624159	0	0	0	0	1	0	0	0
2.58E-01	1.92E-02	1.49E-03	3.93E-04	4.26E-07	5.41E-05	9.33E-09	17.33280863	0	0	0	0	1	0	0	0
2.69E-01	2.29E-02	1.38E-03	4.92E-04	-2.44E-06	7.44E-05	1.59E-07	17.12313498	0	0	0	0	1	0	0	0
2.71E-01	2.31E-02	1.38E-03	5.50E-04	-6.59E-06	8.37E-05	1.63E-06	16.90893598	0	0	0	0	1	0	0	0
2.75E-01	2.38E-02	1.77E-03	4.91E-04	-1.29E-05	7.53E-05	6.27E-06	16.85445596	0	0	0	0	1	0	0	0
2.74E-01	2.25E-02	1.96E-03	5.36E-04	-1.90E-05	7.98E-05	1.49E-05	16.29451945	0	0	0	0	1	0	0	0
2.80E-01	2.47E-02	1.91E-03	4.74E-04	-1.66E-05	7.34E-05	1.38E-05	16.60340859	0	0	0	0	1	0	0	0
2.84E-01	1.95E-02	3.06E-03	6.25E-05	-9.71E-06	8.70E-06	8.09E-06	13.1702392	0	0	0	0	1	0	0	0
2.77E-01	1.72E-02	3.20E-03	5.13E-05	-9.05E-06	5.19E-06	5.17E-06	13.2035513	0	0	0	0	1	0	0	0
2.37E-01	4.22E-03	1.85E-03	3.57E-04	-1.40E-05	2.31E-05	7.06E-06	15.11881664	0	0	0	0	1	0	0	0
2.48E-01	8.79E-03	3.07E-03	1.27E-04	-7.48E-06	1.19E-05	2.14E-06	15.28007986	0	0	0	0	1	0	0	0
2.37E-01	9.09E-03	3.28E-03	4.32E-05	1.82E-06	4.00E-06	7.57E-08	18.33960185	0	0	0	0	1	0	0	0
2.45E-01	1.20E-02	2.82E-03	5.10E-05	3.17E-06	5.46E-06	3.83E-07	18.45935752	0	0	0	0	1	0	0	0
2.60E-01	1.78E-02	1.96E-03	1.49E-04	8.08E-06	2.00E-05	2.85E-06	18.34172964	0	0	0	0	1	0	0	0
2.59E-01	1.78E-02	1.88E-03	1.42E-04	7.33E-06	1.85E-05	3.35E-06	18.561	0	0	0	0	1	0	0	0
2.57E-01	1.74E-02	1.52E-03	3.10E-04	3.12E-06	3.76E-05	9.44E-07	17.88037412	0	0	0	0	1	0	0	0
2.59E-01	1.74E-02	1.76E-03	3.46E-04	1.79E-06	4.25E-05	3.45E-07	17.65406941	0	0	0	0	1	0	0	0
2.67E-01	1.97E-02	1.96E-03	3.67E-04	-7.06E-07	5.11E-05	-3.64E-08	17.51138422	0	0	0	0	1	0	0	0
2.68E-01	2.00E-02	1.92E-03	3.47E-04	-4.50E-06	4.89E-05	4.81E-07	17.52218206	0	0	0	0	1	0	0	0
2.71E-01	2.06E-02	2.03E-03	3.21E-04	-6.18E-06	4.60E-05	1.33E-06	17.6362309	0	0	0	0	1	0	0	0
2.30E-01	8.81E-03	2.82E-03	3.71E-05	1.53E-06	3.10E-06	2.67E-07	19.30146285	0	0	0	0	1	0	0	0
2.34E-01	1.27E-02	2.00E-04	2.44E-04	-2.08E-07	2.65E-05	1.02E-06	15.24570995	0	0	0	0	0	1	0	0
2.33E-01	1.20E-02	1.89E-04	3.04E-04	-5.28E-08	3.23E-05	9.44E-07	14.99039303	0	0	0	0	0	1	0	0
2.39E-01	1.41E-02	2.41E-04	2.98E-04	-2.25E-07	3.33E-05	1.11E-06	14.43667678	0	0	0	0	0	1	0	0
2.30E-01	8.54E-03	4.58E-04	2.69E-04	8.88E-07	2.48E-05	5.67E-06	18.09487407	0	0	0	0	0	1	0	0
2.33E-01	1.13E-02	3.28E-04	2.33E-04	1.40E-07	2.41E-05	3.58E-06	16.02159458	0	0	0	0	0	1	0	0
2.33E-01	1.20E-02	3.21E-04	2.36E-04	-4.52E-08	2.49E-05	2.88E-06	15.30584904	0	0	0	0	0	1	0	0
2.31E-01	1.18E-02	1.71E-04	2.41E-04	-2.66E-07	2.59E-05	1.58E-06	14.86775476	0	0	0	0	0	1	0	0
2.32E-01	1.29E-02	1.59E-04	2.94E-04	3.72E-07	3.32E-05	1.30E-06	14.2426894	0	0	0	0	0	1	0	0
2.38E-01	1.26E-02	2.15E-04	4.52E-04	2.63E-08	5.02E-05	8.73E-07	13.77340587	0	0	0	0	0	1	0	0
2.37E-01	1.18E-02	1.45E-04	4.28E-04	-2.49E-08	4.63E-05	5.19E-07	14.00692595	0	0	0	0	0	1	0	0
2.35E-01	1.06E-02	1.57E-04	4.06E-04	-9.92E-08	4.18E-05	7.78E-07	14.78115095	0	0	0	0	0	1	0	0
2.33E-01	1.02E-02	3.47E-04	2.89E-04	-6.16E-07	2.88E-05	1.79E-06	16.16687111	0	0	0	0	0	1	0	0
2.31E-01	9.21E-03	5.31E-04	3.38E-04	-5.96E-07	3.17E-05	3.82E-06	17.95661838	0	0	0	0	0	1	0	0
2.36E-01	9.40E-03	7.77E-04	5.12E-04	3.87E-07	4.86E-05	8.46E-06	18.0853872	0	0	0	0	0	1	0	0
2.37E-01	9.25E-03	9.17E-04	5.59E-04	1.54E-06	5.28E-05	1.14E-05	17.98447419	0	0	0	0	0	1	0	0
2.39E-01	9.13E-03	9.79E-04	5.47E-04	2.02E-06	5.15E-05	1.30E-05	18.3747744	0	0	0	0	0	1	0	0
2.40E-01	8.13E-03	1.56E-03	7.11E-04	9.87E-06	6.31E-05	2.48E-05	18.28953335	0	0	0	0	0	1	0	0
2.38E-01	6.52E-03	1.85E-03	7.27E-04	1.67E-05	5.83E-05	3.24E-05	17.799742	0	0	0	0	0	1	0	0
2.40E-01	5.34E-03	2.73E-03	6.15E-04	3.19E-05	4.49E-05	4.25E-05	18.09688482	0	0	0	0	0	1	0	0
2.39E-01	6.62E-03	2.07E-03	6.10E-04	2.60E-05	4.96E-05	2.80E-05	17.59746471	0	0	0	0	0	1	0	0
2.36E-01	6.57E-03	2.06E-03	6.07E-04	2.53E-05	4.87E-05	2.33E-05	18.43066946	0	0	0	0	0	1	0	0
2.34E-01	7.49E-03	1.63E-03	4.27E-04	1.60E-05	3.54E-05	1.32E-05	18.89605886	0	0	0	0	0	1	0	0
2.30E-01	7.19E-03	1.56E-03	3.12E-04	1.26E-05	2.53E-05	1.04E-05	19.11999367	0	0	0	0	0	1	0	0
2.26E-01	7.49E-03	9.75E-04	2.00E-04	7.29E-06	1.72E-05	5.10E-06	19.49075793	0	0	0	0	0	1	0	0
2.24E-01	6.95E-03	5.24E-04	1.13E-04	2.84E-06	9.14E-06	4.14E-06	19.62602608	0	0	0	0	0	1	0	0
2.24E-01	7.04E-03	4.06E-04	1.15E-04	2.19E-06	8.98E-06	3.66E-06	19.9642031	0	0	0	0	0	1	0	0
2.33E-01	9.21E-03	4.12E-04	2.01E-04	2.18E-06	1.93E-05	4.33E-06	17.72188032	0	0	0	0	0	1	0	0
2.34E-01	1.02E-02	2.52E-04	1.82E-04	6.04E-07	1.82E-05	2.92E-06	17.20870133	0	0	0	0	0	1	0	0
2.39E-01	1.04E-02	1.66E-04	3.06E-04	7.35E-08	3.13E-05	1.74E-06	16.01378505	0	0	0	0	0	1	0	0
